,Item_Weight,Item_Visibility,Item_MRP,Item_Outlet_Sales,Years_Of_Establishment,Outlet_Size_High,Outlet_Size_Medium,Outlet_Size_Small,Outlet_Size_Unknown,Outlet_Location_Type_Tier 1,Outlet_Location_Type_Tier 2,Outlet_Location_Type_Tier 3,Item_Type_Code_Drink,Item_Type_Code_Food,Item_Type_Code_Non Consumable,Item_Fat_Content_Low Fat,Item_Fat_Content_N/A,Item_Fat_Content_Regular,Outlet_Type_Grocery Store,Outlet_Type_Supermarket Type1,Outlet_Type_Supermarket Type2,Outlet_Type_Supermarket Type3
7947,19.85,0.175995526,224.0772,1556.6404,22,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0
7948,9.3,0.042530668,125.5388,2848.2924,12,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0
7949,11.6,0.274592283,167.8474,336.8948,34,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0
7950,7.76,0.059594017,99.67,1897.53,10,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0
7951,10.895,0.136784873,265.2568,4218.5088,15,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0
7952,10.8,0.06397224782696635,238.1564,5243.8408,10,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0
7953,6.114999999999999,0.019912606,91.0488,271.6464,34,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0
7954,9.195,0.04719387,52.8666,1384.1982,20,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0
7955,19.6,0.039638705,166.0526,3124.5994,20,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
7956,15.7,0.074083388,253.3724,6795.1548,12,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0
7957,18.85,0.09105157900000001,127.4336,894.8352,17,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0
7958,14.7,0.02090277,144.5128,3307.6944,32,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0
7959,15.0,0.15386118099999999,108.5938,1393.5194,32,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0
7960,21.1,0.161504957,65.0168,639.168,22,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0
7961,17.0,0.119871307,248.3434,6208.585,10,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0
7962,16.7,0.069903773,188.6214,565.2642,15,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
7963,8.6,0.069416467,92.5146,2006.7212,22,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0
7964,6.76,0.02914662,79.296,1118.5439999999999,12,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0
7965,8.77,0.046771477,173.9422,3103.9596,22,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0
7966,8.97,0.092564193,53.4956,2129.2284,34,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1
7967,5.845,0.104998144,213.2218,7266.5412,15,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
7968,16.7,0.119704498,181.9976,5432.928000000001,17,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0
7969,11.65,0.03242518,38.8164,77.2328,21,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0
7970,10.5,0.052300844000000006,88.28299999999999,2157.192,34,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1
7971,14.3,0.026362623999999998,78.3302,1267.6832,20,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
7972,10.195,0.06685022276750005,45.7428,615.1992,34,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1
7973,8.355,0.18755862899999998,148.0418,1471.418,22,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0
7974,13.15,0.04376368,183.095,1830.95,22,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0
7975,19.25,0.06564523898481303,82.5908,922.7988,17,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0
7976,5.035,0.08007260299999999,228.2036,2504.7396,17,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0
7977,15.85,0.007146415,41.048,798.96,22,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0
7978,15.35,0.096317593,197.3768,3350.3056,32,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0
7979,12.5,0.020729901999999998,197.2742,3782.4098,20,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
7980,18.35,0.15783357,87.5882,171.7764,21,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0
7981,10.5,0.010928678,167.0842,6465.5838,34,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
7982,20.5,0.036110222000000004,120.1756,2059.9852,32,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0
7983,13.85,0.030842962999999998,143.1154,2552.6772,20,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
7984,4.59,0.06397224782696635,111.186,1245.046,17,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0
7985,10.0,0.089078338,147.1102,2916.204,32,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0
7986,12.35,0.100164204,113.6518,1593.9252,10,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0
7987,8.71,0.045763622999999996,43.8744,1222.4088,34,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
7988,20.0,0.10399676,107.4622,1587.933,32,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0
7989,13.8,0.057104065999999995,232.6984,1390.1904,10,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
7990,9.5,0.041971264,33.39,732.38,17,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0
7991,5.425,0.11447240300000001,88.3514,2833.6448,22,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0
7992,16.75,0.045117476,187.9556,2440.8228,20,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
7993,19.2,0.0675635640337838,223.8062,5642.655,17,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0
7994,10.5,0.02727641,171.3106,3593.3226,22,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0
7995,12.85,0.152747503,252.0382,4037.4112,10,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
7996,16.35,0.060706749000000004,127.50200000000001,379.506,34,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0
7997,6.36,0.120788077,45.706,838.908,17,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0
7998,14.8,0.076851759,111.85700000000001,109.85700000000001,34,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0
7999,14.5,0.063810405,263.2594,2878.2534,32,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0
8000,7.02,0.081328781,150.0734,4454.202,17,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0
8001,7.42,0.020387989,247.1092,4233.1564,15,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0
8002,17.25,0.113518466,253.5724,5033.448,22,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0
8003,18.75,0.052917345,190.6504,1342.2528,17,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0
8004,20.25,0.018911473999999998,220.5772,2446.1492,12,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0
8005,12.65,0.075981306,192.3846,1910.846,32,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0
8006,12.5,0.018848862,96.7384,2167.8448,22,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0
8007,12.8,0.116527666,261.4252,262.3252,21,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0
8008,6.655,0.06851294287337671,212.4586,2743.7618,12,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0
8009,10.3,0.070040195,263.0226,4229.1616,22,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0
8010,14.6,0.059827007,239.2538,3605.3070000000002,12,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0
8011,9.195,0.051827122999999996,77.4644,1414.1592,10,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
8012,13.65,0.03595391,185.2924,3146.5708,15,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0
8013,7.935,0.017182935,51.235,848.895,20,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
8014,20.75,0.007546808,104.1622,1693.7952,32,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0
8015,15.1,0.10583111699999999,41.6796,784.3124,20,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0
8016,6.425,0.018275994,115.2808,117.1808,34,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0
8017,10.1,0.027064381000000002,76.367,765.67,22,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0
8018,16.75,0.06812931539445295,100.3674,1833.6132,34,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
8019,16.75,0.06063976,173.0106,3593.3226,20,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
8020,9.13,0.051847425,152.8024,1214.4192,22,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0
8021,8.235,0.014518575,182.195,2380.235,10,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0
8022,16.85,0.159722816,194.1478,5812.434,32,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0
8023,14.6,0.05911748,181.5976,4165.2448,34,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1
8024,17.35,0.020555958,79.4618,1772.3596,15,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0
8025,8.5,0.17138350600000002,50.5324,207.7296,34,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0
8026,14.5,0.090286009,159.9604,2218.4456,12,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0
8027,14.5,0.061986574,153.0998,4921.5936,22,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0
8028,9.395,0.160235723,227.872,1584.604,12,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0
8029,7.905,0.010032624,248.3408,751.0224,17,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0
8030,9.299999999999999,0.116928924,183.3292,364.8584,34,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0
8031,12.15,0.011835436000000001,121.37299999999999,246.34599999999998,34,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0
8032,8.5,0.09788471800000001,52.5324,1194.4452,22,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0
8033,8.3,0.038204311,87.7198,1831.6158,15,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
8034,7.975,0.014631149,84.525,416.125,22,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0
8035,13.5,0.16004458900000001,145.4102,3499.4448,17,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0
8036,16.35,0.02930277,256.1646,5926.2858,34,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1
8037,5.785,0.040351229,181.36599999999999,1977.4260000000002,15,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
8038,9.5,0.042123243,32.09,432.77,12,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0
8039,16.75,0.08148512599999999,258.0988,8994.958,17,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0
8040,7.825,0.149288779,158.4288,2985.4472,34,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
8041,17.6,0.0675635640337838,46.006,326.242,22,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0
8042,18.2,0.06656712099999999,250.2092,2988.1104,10,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
8043,11.6,0.068535039,143.0154,283.6308,21,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0
8044,6.865,0.057062185999999994,212.0218,2350.9398,10,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0
8045,7.275,0.027991092999999998,145.976,3515.4240000000004,20,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
8046,18.2,0.089901774,197.511,392.82199999999995,22,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0
8047,13.5,0.06397224782696635,189.1872,1890.872,15,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0
8048,9.0,0.038892859,36.119,1098.57,32,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0
8049,19.1,0.045270425999999996,38.8138,731.0484,32,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0
8050,17.85,0.020942867,260.2936,4175.8976,15,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
8051,10.3,0.030693756000000003,114.2176,2175.8344,10,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
8052,6.38,0.015162573,145.14700000000002,3006.087,22,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0
8053,15.85,0.06564523898481303,37.0506,986.7156,34,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
8054,15.0,0.11946118800000001,126.3362,503.3448,21,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0
8055,15.1,0.09515808099999999,159.2604,2852.2872,22,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0
8056,16.2,0.050545502,191.6162,1731.7458,10,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0
8057,5.945,0.093405156,129.3652,4391.6168,10,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0
8058,11.8,0.179191782,224.2772,667.1316,21,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0
8059,19.7,0.160951491,256.1014,3060.0168,20,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0
8060,7.075000000000001,0.10215795800000001,145.0128,143.8128,34,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0
8061,19.0,0.017791458,211.9244,2117.244,10,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0
8062,12.3,0.036997103999999996,115.9834,2073.3012,20,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
8063,12.3,0.116261335,107.0938,214.3876,21,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0
8064,8.1,0.12829573,210.4902,5309.755,17,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0
8065,15.85,0.069100548,216.6166,4136.6154,22,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0
8066,14.85,0.035257037000000005,161.2578,4171.9028,22,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0
8067,19.0,0.065633934,186.5214,2261.0568,22,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0
8068,5.485,0.042743727999999995,166.2842,1989.4104,15,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0
8069,19.0,0.129309277,188.8872,3592.6568,15,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0
8070,16.1,0.06851294287337671,98.441,868.8689999999999,12,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0
8071,6.135,0.06397224782696635,114.286,2376.906,22,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0
8072,11.6,0.156802171,168.0474,4379.6324,15,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
8073,16.2,0.10363403800000001,101.399,1031.99,20,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
8074,15.6,0.045055587,242.3854,2416.854,20,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
8075,10.395,0.031199027999999997,159.4604,316.9208,32,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0
8076,14.5,0.062239080999999995,154.2998,1691.7978,10,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0
8077,15.25,0.06153089,132.2968,1696.4584,12,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0
8078,10.1,0.053692878,222.9088,5145.3024,17,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0
8079,12.1,0.01545846,166.0526,3617.9572,20,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0
8080,7.71,0.06627464,54.1956,3002.758,34,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
8081,8.3,0.030274175,98.5384,1872.2296,10,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
8082,7.315,0.015332871999999999,154.034,612.536,17,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0
8083,15.6,0.10589167,172.6764,2920.1988,12,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0
8084,16.35,0.016910914,96.641,1544.656,34,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1
8085,16.2,0.128621941,175.537,3528.74,20,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0
8086,20.25,0.014153743,145.6418,3825.6868,34,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1
8087,17.5,0.013637046000000002,258.5304,6199.9296,22,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0
8088,18.25,0.17152392800000002,155.863,2346.945,10,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
8089,21.25,0.009950343,185.5608,3307.6944,34,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1
8090,16.75,0.037160705,54.2298,161.7894,34,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0
8091,12.1,0.148986013,106.52799999999999,1171.808,10,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0
8092,16.25,0.078103689,91.1804,1929.4884,32,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0
8093,7.785,0.140121306,102.5306,1358.8978,10,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0
8094,10.1,0.040446145,118.115,116.515,21,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0
8095,12.35,0.093824276,119.9124,2014.7108,12,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0
8096,15.7,0.018926773,60.2536,1163.8184,15,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
8097,20.35,0.021322439,79.1328,1235.7248,15,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0
8098,5.405,0.05336162,200.1742,6171.3002,34,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
8099,13.35,0.138777108,147.5392,5219.872,34,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1
8100,12.1,0.016823566,178.56599999999997,3775.086,15,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0
8101,20.35,0.083799283,184.1292,2189.1504,22,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0
8102,18.1,0.048940428,127.5336,1789.6704,22,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0
8103,12.6,0.02429329,33.4874,105.8622,10,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0
8104,7.5,0.05082988099999999,122.7072,1470.0864,20,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
8105,20.5,0.06564523898481303,83.2592,1155.8288,12,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0
8106,16.75,0.024994069,37.4822,549.9508,12,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0
8107,17.85,0.110152524,150.205,149.805,21,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0
8108,13.5,0.060603014000000004,85.554,1731.08,17,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0
8109,12.85,0.033192524,199.0768,3153.2288,32,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0
8110,12.35,0.121174241,47.8692,49.2692,21,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0
8111,10.1,0.046848053,60.6878,363.5268,12,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0
8112,11.0,0.05489331,101.9358,1105.8938,32,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0
8113,14.15,0.034868095,243.7828,6579.4356,15,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0
8114,20.6,0.070933894,74.8696,223.7088,32,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0
8115,5.765,0.0821398,37.2164,579.246,20,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
8116,8.01,0.117580062,36.6532,71.9064,21,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0
8117,10.8,0.049819857,243.2144,1225.072,17,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0
8118,15.7,0.030877303,42.177,735.709,12,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0
8119,8.6,0.06952439099999999,91.8146,2371.5796,20,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0
8120,13.65,0.076860103,55.993,1471.418,34,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1
8121,6.36,0.121034655,47.506,1071.938,10,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0
8122,5.32,0.092865746,100.6674,2648.5524,15,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0
8123,17.599999999999998,0.075753207,111.1202,3150.5656,34,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
8124,20.25,0.103188491,244.34599999999998,246.34599999999998,34,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0
8125,13.65,0.072559351,199.3426,3757.1094,34,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
8126,7.435,0.122735471,205.2638,3520.0846,32,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0
8127,6.615,0.09197185599999999,251.6408,6008.1792,22,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0
8128,11.3,0.056434817000000005,247.8118,2964.1416,22,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0
8129,10.895,0.035740762999999995,131.9284,659.1419999999999,15,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0
8130,11.5,0.125602951,100.8358,2111.2518,22,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0
8131,4.905,0.11676217300000001,198.9768,4729.8432,34,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1
8132,7.55,0.030918873,123.9072,1102.5648,32,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0
8133,20.5,0.119848041,109.4596,431.4384,10,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0
8134,5.325,0.139464425,53.2298,1240.3854,12,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0
8135,6.675,0.021666335,33.3874,1235.059,22,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0
8136,16.5,0.06624955099999999,183.3292,2006.7212,22,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0
8137,10.195,0.10756402400000001,149.0076,1182.4608,20,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
8138,19.2,0.085122855,155.4314,3568.0222,17,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0
8139,15.7,0.11503178300000001,114.1202,787.6414,10,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
8140,18.7,0.014580886000000001,50.2324,623.1888,32,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0
8141,13.65,0.077548732,55.093,452.744,10,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0
8142,7.075000000000001,0.022457694,98.6068,2430.17,34,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1
8143,6.11,0.103129612,129.5968,2348.9424,17,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0
8144,6.85,0.023012717999999998,262.0594,1569.9564,12,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0
8145,10.1,0.026933321,78.467,3292.381,34,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1
8146,7.475,0.14936069800000001,243.4854,1691.7978,12,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0
8147,9.0,0.019586115,170.2474,4211.185,10,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0
8148,15.1,0.06685022276750005,195.21099999999998,3142.5759999999996,32,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0
8149,11.35,0.06685022276750005,101.5016,202.4032,22,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0
8150,15.0,0.049155769,65.2168,958.752,20,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
8151,6.44,0.06625509788047809,98.27,2396.88,22,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0
8152,6.445,0.049697923,95.0436,94.5436,21,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0
8153,14.8,0.08120649099999999,189.2846,1719.7614,17,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0
8154,6.46,0.048924811,147.4102,3207.8244,34,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
8155,8.18,0.082386011,56.6588,687.1056,15,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
8156,15.2,0.050279604000000006,94.1752,2109.2544,17,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0
8157,14.35,0.080203852,77.99600000000001,2716.4640000000004,34,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1
8158,8.76,0.050335829000000006,126.2336,1406.1696,12,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0
8159,18.1,0.178694026,158.9288,1571.2879999999998,10,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0
8160,19.35,0.027580162999999998,62.2168,1661.8368,34,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1
8161,5.305,0.04710181,181.8608,4594.02,20,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0
8162,12.85,0.121914662,43.5428,615.1992,20,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
8163,20.599999999999998,0.04770415099999999,187.2556,4506.1344,34,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
8164,13.65,0.01268995,56.4588,973.3996,34,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
8165,16.7,0.06981517,214.385,4327.7,34,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1
8166,15.0,0.058513255,46.9744,679.1160000000001,17,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0
8167,9.3,0.042357202999999996,123.2388,1857.582,20,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
8168,19.25,0.101932076,54.5956,764.3384,20,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
8169,19.35,0.062476391,164.5184,1651.184,32,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0
8170,11.35,0.023454399,181.9608,1653.8472,12,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0
8171,18.7,0.037681448,111.0886,222.3772,20,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
